日期,代码,名称,开盘,收盘,最高,最低,成交量,成交额,上涨家数,下跌家数
1992-03-11,000001,上证指数,375.87,376.14,376.25,374.98,160.0,11238000.0,2,1
1992-03-12,000001,上证指数,377.55,376.92,377.57,376.14,103.0,31594000.0,3,1
1992-03-13,000001,上证指数,376.58,376.38,377.19,376.38,25.0,4487000.0,1,1
1992-03-16,000001,上证指数,377.0,377.05,377.42,376.38,26.0,2265000.0,3,1
1992-03-17,000001,上证指数,377.5,377.49,377.84,377.03,8.0,1340000.0,2,2
1992-03-18,000001,上证指数,377.94,377.66,378.32,377.49,160.0,2252000.0,2,2
1992-03-19,000001,上证指数,377.26,377.31,377.96,376.21,136.0,35111000.0,1,2
1992-03-20,000001,上证指数,377.91,377.99,378.03,377.31,31.0,7844000.0,2,1
1992-03-23,000001,上证指数,378.61,378.89,379.04,377.45,102.0,24375000.0,3,1
1992-03-24,000001,上证指数,378.53,378.69,379.5,378.05,208.0,7016000.0,3,3
1992-03-25,000001,上证指数,378.33,378.12,379.02,378.12,118.0,21445000.0,1,3
1992-03-26,000001,上证指数,379.29,379.13,379.34,377.64,102.0,24177000.0,4,2
1992-03-27,000001,上证指数,379.65,380.77,380.79,379.13,18.0,5469000.0,5,1
1992-03-30,000001,上证指数,381.54,381.44,381.56,380.76,126.0,40359000.0,4,1
1992-03-31,000001,上证指数,381.87,381.24,382.06,381.24,173.0,53853000.0,2,2
1992-04-01,000001,上证指数,381.55,381.01,381.85,381.01,160.0,7767000.0,3,2
1992-04-02,000001,上证指数,381.47,381.12,381.58,381.01,2056.0,3193000.0,2,2
1992-04-03,000001,上证指数,381.44,381.33,381.57,381.12,17.0,3377000.0,3,2
1992-04-06,000001,上证指数,381.97,381.47,382.08,381.33,352.0,14543000.0,4,2
1992-04-07,000001,上证指数,381.95,381.93,382.1,381.47,106.0,30266000.0,5,1
1992-04-08,000001,上证指数,382.53,382.43,382.59,381.92,18.0,5277000.0,4,1
1992-04-09,000001,上证指数,381.93,381.65,382.88,381.65,31.0,7148000.0,2,3
1992-04-10,000001,上证指数,381.52,382.03,382.04,381.2,70.0,13499000.0,5,3
1992-04-13,000001,上证指数,387.27,391.11,392.28,382.03,205.0,52440000.0,7,0
1992-04-14,000001,上证指数,393.1,400.61,400.61,391.1,94.0,25184000.0,7,1
1992-04-15,000001,上证指数,400.35,406.72,406.72,398.23,105.0,25157000.0,6,2
1992-04-16,000001,上证指数,404.07,410.55,410.61,403.52,392.0,57466000.0,6,3
1992-04-17,000001,上证指数,408.56,414.42,414.42,406.19,156.0,45102000.0,4,4
1992-04-20,000001,上证指数,417.19,413.85,420.99,413.64,101.0,23206000.0,4,4
1992-04-21,000001,上证指数,417.99,410.06,421.55,402.89,512.0,72181000.0,3,5
1992-04-22,000001,上证指数,400.12,399.88,410.06,399.87,505.0,73539000.0,1,5
1992-04-23,000001,上证指数,407.13,407.25,408.86,394.6,547.0,71062000.0,7,2
1992-04-24,000001,上证指数,405.88,414.4,415.05,397.74,347.0,47646000.0,6,4
1992-04-27,000001,上证指数,422.45,424.58,424.92,413.47,372.0,53584000.0,7,3
1992-04-28,000001,上证指数,434.9,436.09,436.31,424.58,423.0,53950000.0,8,1
1992-04-29,000001,上证指数,445.25,444.16,446.12,436.09,528.0,66766000.0,9,3
1992-04-30,000001,上证指数,435.73,445.38,448.94,433.66,457.0,52587000.0,6,3
1992-05-04,000001,上证指数,454.86,453.62,456.24,445.38,643.0,101358000.0,7,1
1992-05-05,000001,上证指数,447.42,449.21,455.36,439.96,493.0,78293000.0,5,5
1992-05-06,000001,上证指数,449.78,449.96,454.08,446.39,336.0,54371000.0,5,5
1992-05-07,000001,上证指数,452.86,454.65,457.05,449.55,344.0,51743000.0,9,3
1992-05-08,000001,上证指数,461.05,468.11,468.42,454.65,486.0,84729000.0,12,1
1992-05-11,000001,上证指数,483.29,491.5,490.19,468.11,309.0,60650000.0,0,0
1992-05-12,000001,上证指数,502.8,506.53,506.68,491.5,332.0,65369000.0,8,5
1992-05-13,000001,上证指数,505.27,514.04,517.86,499.4,338.0,64664000.0,8,6
1992-05-14,000001,上证指数,514.48,523.36,523.5,511.91,330.0,60063000.0,10,4
1992-05-15,000001,上证指数,529.39,544.35,544.56,523.36,632.0,75109000.0,14,0
1992-05-18,000001,上证指数,560.09,571.82,571.85,544.35,299.0,61340000.0,14,0
1992-05-19,000001,上证指数,590.41,598.11,598.11,571.82,477.0,58722000.0,12,1
1992-05-20,000001,上证指数,617.28,616.99,623.88,598.11,656.0,119286000.0,11,3
1992-05-21,000001,上证指数,1260.32,1266.49,1334.98,604.01,896.0,181276992.0,11,3
1992-05-22,000001,上证指数,1306.37,1339.99,1349.71,1262.44,937.0,204172992.0,14,0
1992-05-25,000001,上证指数,1411.98,1421.57,1428.79,1339.99,889.0,222428992.0,14,0
1992-05-26,000001,上证指数,1332.39,1301.35,1429.01,1291.0,681.0,149448000.0,2,11
1992-05-27,000001,上证指数,1250.56,1193.17,1285.61,823.36,645.0,138824000.0,3,11
1992-05-28,000001,上证指数,1123.04,1160.17,1184.18,1114.94,483.0,117388000.0,3,11
1992-05-29,000001,上证指数,1243.65,1234.71,1253.37,1154.01,516.0,135996992.0,13,1
1992-06-01,000001,上证指数,1175.69,1183.24,1249.58,1129.28,393.0,105366000.0,1,13
1992-06-02,000001,上证指数,1155.88,1141.02,1184.28,1138.58,340.0,84509000.0,1,13
1992-06-03,000001,上证指数,1075.9,1059.07,1141.02,1033.47,410.0,91844000.0,0,13
1992-06-04,000001,上证指数,1087.49,1104.46,1118.93,1050.45,431.0,94263000.0,10,3
1992-06-05,000001,上证指数,1125.01,1105.76,1143.07,1099.91,440.0,100847000.0,8,6
1992-06-08,000001,上证指数,1092.07,1093.46,1121.41,1085.19,287.0,66441000.0,3,9
1992-06-09,000001,上证指数,1116.92,1126.62,1144.39,1079.65,351.0,81673000.0,11,2
1992-06-10,000001,上证指数,1199.23,1187.02,1206.51,1134.73,587.0,154616992.0,12,1
1992-06-11,000001,上证指数,1179.28,1178.3,1188.68,1172.09,348.0,107985000.0,5,8
1992-06-12,000001,上证指数,1164.12,1171.71,1178.3,1153.97,472.0,117698000.0,4,8
1992-06-15,000001,上证指数,1174.41,1171.85,1181.86,1152.69,377.0,93130000.0,8,5
1992-06-16,000001,上证指数,1171.75,1166.7,1135.6,1164.24,351.0,92530000.0,0,0
1992-06-17,000001,上证指数,1171.29,1169.57,1186.59,1166.26,347.0,90657000.0,3,10
1992-06-18,000001,上证指数,1167.16,1168.43,1172.86,1158.32,291.0,65289000.0,5,9
1992-06-19,000001,上证指数,1169.97,1171.94,1171.94,1161.8,251.0,60859000.0,10,3
1992-06-22,000001,上证指数,1173.68,1169.9,1180.21,1165.74,279.0,71392000.0,6,7
1992-06-23,000001,上证指数,1162.83,1158.17,1172.46,1154.62,194.0,56443000.0,0,14
1992-06-24,000001,上证指数,1150.89,1151.06,1158.17,1144.46,169.0,44772000.0,5,9
1992-06-25,000001,上证指数,1153.48,1160.23,1160.23,1148.02,198.0,58837000.0,10,3
1992-06-26,000001,上证指数,1164.29,1164.67,1207.82,1160.23,290.0,92243000.0,12,2
1992-06-29,000001,上证指数,1168.89,1169.51,1173.49,1156.68,536.0,114991000.0,9,5
1992-06-30,000001,上证指数,1186.62,1191.19,1193.16,1169.51,589.0,160259008.0,11,1
1992-07-01,000001,上证指数,1199.54,1194.18,1215.13,1182.05,583.0,122926000.0,8,6
1992-07-02,000001,上证指数,1187.3,1187.48,1198.66,1179.86,465.0,101151000.0,6,9
1992-07-03,000001,上证指数,1189.09,1189.16,1193.39,1183.96,752.0,190398000.0,10,4
1992-07-06,000001,上证指数,1197.76,1201.01,1215.24,1190.27,637.0,195780000.0,8,6
1992-07-07,000001,上证指数,1201.01,1206.46,1206.91,1195.81,688.0,204760000.0,7,7
1992-07-08,000001,上证指数,1192.37,1185.5,1211.27,1182.72,680.0,138880000.0,2,12
1992-07-09,000001,上证指数,1172.44,1178.53,1187.18,1168.78,532.0,130815000.0,3,10
1992-07-10,000001,上证指数,1175.14,1188.62,1192.98,1166.45,581.0,134101000.0,9,5
1992-07-13,000001,上证指数,1156.83,1136.33,1198.9,1131.21,515.0,123468000.0,4,10
1992-07-14,000001,上证指数,1124.65,1114.05,1139.96,1110.19,444.0,95340000.0,2,10
1992-07-15,000001,上证指数,1107.18,1107.69,1135.57,1100.16,448.0,121584000.0,7,7
1992-07-16,000001,上证指数,1114.13,1124.64,1214.83,1108.23,504.0,151032000.0,8,6
1992-07-17,000001,上证指数,1121.49,1125.56,1134.32,1116.14,626.0,115821000.0,9,5
1992-07-20,000001,上证指数,1100.6,1098.82,1126.96,1094.81,316.0,67313000.0,1,14
1992-07-21,000001,上证指数,1087.61,1082.39,1096.49,1079.75,359.0,66221000.0,1,13
1992-07-22,000001,上证指数,1059.22,1035.66,1081.81,1034.91,473.0,105623000.0,1,12
1992-07-23,000001,上证指数,1020.07,1014.57,1033.75,961.61,770.0,137012992.0,3,13
1992-07-24,000001,上证指数,1165.89,1142.02,1178.9,1014.08,571.0,100041000.0,14,3
1992-07-27,000001,上证指数,1169.42,1149.33,1178.81,1108.05,595.0,122257000.0,14,4
1992-07-28,000001,上证指数,1126.88,1105.95,1148.63,1102.02,783.0,105616000.0,1,15
1992-07-29,000001,上证指数,1078.31,1087.12,1108.06,1047.03,689.0,85225000.0,6,12
1992-07-30,000001,上证指数,1067.45,1057.4,1087.36,1043.79,991.0,88690000.0,6,13
1992-07-31,000001,上证指数,1045.67,1052.07,1052.07,1032.54,871.0,77149000.0,12,5
1992-08-03,000001,上证指数,1034.7,1031.55,1060.36,1026.83,601.0,73754000.0,3,15
1992-08-04,000001,上证指数,1018.3,1035.63,1036.33,1016.16,524.0,63035000.0,14,5
1992-08-05,000001,上证指数,1015.76,1012.55,1038.3,1011.66,611.0,76139000.0,5,14
1992-08-06,000001,上证指数,988.38,1002.17,1010.76,983.22,725.0,108106000.0,2,17
1992-08-07,000001,上证指数,1003.22,1005.23,1006.11,995.71,782.0,101706000.0,7,12
1992-08-10,000001,上证指数,992.73,964.09,1006.64,956.55,817.0,111257000.0,5,16
1992-08-11,000001,上证指数,926.81,863.41,961.61,797.6,1069.0,153828000.0,3,16
1992-08-12,000001,上证指数,675.0,781.21,843.3,627.36,1448.0,188800992.0,1,19
1992-08-13,000001,上证指数,797.17,850.94,890.06,745.62,1155.0,171260000.0,20,1
1992-08-14,000001,上证指数,857.1,858.38,900.51,818.12,1044.0,159447008.0,16,3
1992-08-17,000001,上证指数,898.66,939.46,940.76,858.38,1133.0,190291008.0,17,3
1992-08-18,000001,上证指数,954.89,933.44,999.69,921.98,1484.0,259400992.0,4,17
1992-08-19,000001,上证指数,920.66,939.51,951.16,888.23,759.0,131836000.0,13,7
1992-08-20,000001,上证指数,930.7,932.32,946.73,918.65,1605.0,177488000.0,3,19
1992-08-21,000001,上证指数,916.99,916.25,938.37,912.89,1705.0,189594000.0,3,19
1992-08-24,000001,上证指数,888.95,884.1,920.85,881.33,993.0,155058000.0,0,22
1992-08-25,000001,上证指数,868.1,849.57,887.49,848.05,846.0,135092000.0,0,22
1992-08-26,000001,上证指数,841.42,877.25,877.25,827.36,1261.0,153392000.0,19,2
1992-08-27,000001,上证指数,874.75,863.77,880.02,861.64,542.0,89723000.0,1,20
1992-08-28,000001,上证指数,851.6,848.2,866.98,825.01,748.0,95684000.0,0,20
1992-08-31,000001,上证指数,833.5,823.27,848.4,823.02,542.0,77675000.0,0,20
1992-09-01,000001,上证指数,826.96,824.96,832.84,807.37,786.0,87529000.0,14,6
1992-09-02,000001,上证指数,803.83,787.67,826.68,783.96,939.0,140242000.0,0,22
1992-09-03,000001,上证指数,749.22,764.11,781.33,742.74,1637.0,206650000.0,3,22
1992-09-04,000001,上证指数,759.54,753.58,776.18,749.46,987.0,130811000.0,5,19
1992-09-07,000001,上证指数,745.69,702.83,788.15,700.79,871.0,135455008.0,1,25
1992-09-08,000001,上证指数,653.36,640.12,702.83,595.42,1006.0,130824000.0,0,25
1992-09-09,000001,上证指数,613.44,635.74,643.77,608.06,1119.0,131749000.0,9,15
1992-09-10,000001,上证指数,643.21,692.78,695.18,622.01,1131.0,142572000.0,22,2
1992-09-11,000001,上证指数,773.22,776.29,789.18,719.39,1172.0,165860000.0,25,0
1992-09-14,000001,上证指数,762.82,734.98,793.36,714.93,1372.0,195830000.0,3,23
1992-09-15,000001,上证指数,727.11,738.16,751.22,694.32,1193.0,157671008.0,19,6
1992-09-16,000001,上证指数,762.29,769.04,776.68,738.16,1439.0,203054000.0,22,4
1992-09-17,000001,上证指数,770.65,761.72,779.56,751.08,941.0,144744992.0,6,17
1992-09-18,000001,上证指数,715.89,754.4,761.72,715.89,617.0,81858000.0,2,23
1992-09-21,000001,上证指数,740.97,733.44,760.13,730.3,817.0,116545000.0,2,21
1992-09-22,000001,上证指数,730.71,722.7,736.9,716.23,695.0,91083000.0,2,23
1992-09-23,000001,上证指数,719.41,712.37,725.59,708.5,655.0,82873000.0,4,22
1992-09-24,000001,上证指数,720.51,730.57,735.49,709.63,777.0,92839000.0,22,3
1992-09-25,000001,上证指数,730.28,729.79,735.75,723.56,765.0,76255000.0,16,10
1992-09-28,000001,上证指数,724.45,724.7,729.79,721.19,425.0,40798000.0,3,25
1992-09-29,000001,上证指数,719.99,710.63,728.42,707.82,648.0,82381000.0,0,26
1992-09-30,000001,上证指数,703.63,702.32,710.63,698.91,897.0,96512000.0,2,27
1992-10-05,000001,上证指数,676.47,679.62,702.32,668.9,941.0,109752000.0,1,25
1992-10-06,000001,上证指数,682.92,674.24,692.62,664.27,716.0,97525000.0,6,18
1992-10-07,000001,上证指数,676.56,665.26,676.84,664.43,538.0,60947000.0,0,29
1992-10-08,000001,上证指数,648.96,643.69,671.67,640.22,845.0,96306000.0,1,27
1992-10-09,000001,上证指数,664.44,660.29,668.73,643.68,939.0,114917000.0,23,3
1992-10-12,000001,上证指数,687.45,690.57,713.77,661.99,1107.0,149660000.0,24,4
1992-10-13,000001,上证指数,694.1,673.99,701.3,669.56,1122.0,158356992.0,3,23
1992-10-14,000001,上证指数,661.07,663.75,673.94,648.84,1055.0,142120992.0,6,22
1992-10-15,000001,上证指数,654.33,663.53,667.0,650.92,757.0,106075000.0,19,8
1992-10-16,000001,上证指数,664.0,664.75,668.57,661.2,688.0,91893000.0,17,8
1992-10-19,000001,上证指数,643.8,632.4,667.46,632.4,810.0,100268000.0,2,25
1992-10-20,000001,上证指数,634.43,616.29,663.65,604.5,946.0,103067000.0,2,24
1992-10-21,000001,上证指数,597.15,585.7,616.29,577.23,919.0,107881000.0,1,25
1992-10-22,000001,上证指数,557.03,539.8,584.91,535.79,1387.0,149734000.0,3,24
1992-10-23,000001,上证指数,534.41,559.73,577.52,524.07,1149.0,114178000.0,24,2
1992-10-26,000001,上证指数,539.5,506.94,561.5,504.81,1256.0,125484000.0,2,27
1992-10-27,000001,上证指数,465.75,450.28,506.28,448.28,1413.0,128776000.0,3,24
1992-10-28,000001,上证指数,466.73,463.21,470.98,447.93,1163.0,103788000.0,23,7
1992-10-29,000001,上证指数,468.72,484.25,484.51,455.22,1240.0,94125000.0,28,2
1992-10-30,000001,上证指数,494.66,507.25,507.25,484.45,1465.0,129964000.0,30,2
1992-11-02,000001,上证指数,471.18,477.61,508.81,465.55,1262.0,99006000.0,7,24
1992-11-03,000001,上证指数,481.34,479.81,487.07,465.6,1255.0,90717000.0,9,20
1992-11-04,000001,上证指数,474.82,469.9,481.6,465.09,1285.0,85452000.0,4,25
1992-11-05,000001,上证指数,460.96,462.63,470.89,457.03,954.0,72446000.0,2,27
1992-11-06,000001,上证指数,460.54,457.05,468.59,455.73,737.0,52648000.0,5,24
1992-11-09,000001,上证指数,439.81,428.61,459.04,424.68,956.0,71923000.0,0,30
1992-11-10,000001,上证指数,404.49,400.53,428.34,391.17,1246.0,89992000.0,2,27
1992-11-11,000001,上证指数,402.79,410.16,410.16,388.32,1049.0,70781000.0,27,3
1992-11-12,000001,上证指数,408.42,415.79,416.22,402.33,1211.0,87130000.0,26,3
1992-11-13,000001,上证指数,418.49,414.09,421.67,413.3,1167.0,79106000.0,9,18
1992-11-16,000001,上证指数,402.02,399.32,415.64,397.63,1070.0,67165000.0,4,27
1992-11-17,000001,上证指数,390.09,393.52,399.08,386.85,1007.0,67791000.0,2,27
1992-11-18,000001,上证指数,400.01,407.61,407.61,389.59,932.0,59699000.0,26,8
1992-11-19,000001,上证指数,409.61,398.95,412.23,395.16,1150.0,76385000.0,5,27
1992-11-20,000001,上证指数,394.9,401.44,401.44,394.31,864.0,55774000.0,20,7
1992-11-23,000001,上证指数,404.05,410.39,410.57,401.82,1333.0,91610000.0,30,5
1992-11-24,000001,上证指数,414.84,440.04,448.44,410.81,1750.0,125234000.0,27,2
1992-11-25,000001,上证指数,485.16,571.63,571.63,441.54,3029.0,264883008.0,26,4
1992-11-26,000001,上证指数,674.74,562.01,752.32,562.01,3876.0,451184000.0,10,17
1992-11-27,000001,上证指数,593.68,637.67,682.4,490.54,2669.0,303435008.0,27,0
1992-11-30,000001,上证指数,682.08,724.6,727.13,637.67,3706.0,466139008.0,27,0
1992-12-01,000001,上证指数,718.99,716.74,749.89,713.85,2154.0,259136000.0,2,27
1992-12-02,000001,上证指数,694.88,722.2,722.2,690.63,1814.0,225079008.0,15,12
1992-12-03,000001,上证指数,760.65,808.2,826.06,739.03,3010.0,428632992.0,25,5
1992-12-04,000001,上证指数,833.23,807.02,841.02,807.02,3057.0,461615008.0,19,9
1992-12-07,000001,上证指数,765.87,793.25,803.12,757.34,2507.0,339071008.0,15,18
1992-12-08,000001,上证指数,796.63,753.94,811.57,743.9,4336.0,596425024.0,0,31
1992-12-09,000001,上证指数,737.94,676.45,752.89,661.66,2762.0,342673984.0,2,31
1992-12-10,000001,上证指数,668.46,625.23,693.41,592.78,2274.0,258176000.0,1,37
1992-12-11,000001,上证指数,664.61,722.28,735.62,628.91,3074.0,372689984.0,32,2
1992-12-14,000001,上证指数,741.06,705.07,748.19,668.07,1881.0,231872000.0,5,29
1992-12-15,000001,上证指数,699.83,682.24,713.9,682.24,1417.0,166198000.0,0,30
1992-12-16,000001,上证指数,671.45,685.82,690.25,663.17,1213.0,135191008.0,18,9
1992-12-17,000001,上证指数,689.14,707.82,707.82,685.65,1168.0,150199008.0,30,2
1992-12-18,000001,上证指数,715.72,698.13,721.26,690.45,1023.0,142492992.0,2,32
1992-12-21,000001,上证指数,709.87,731.68,731.68,697.7,2770.0,411628992.0,31,4
1992-12-22,000001,上证指数,731.58,725.78,731.9,724.74,1833.0,233272992.0,5,28
1992-12-23,000001,上证指数,723.84,732.05,736.27,721.44,1131.0,138606000.0,29,4
1992-12-24,000001,上证指数,731.55,758.59,758.59,731.31,1667.0,217228000.0,31,4
1992-12-25,000001,上证指数,768.68,764.28,781.36,761.89,2616.0,366032992.0,18,10
1992-12-28,000001,上证指数,764.43,757.31,772.29,756.89,1521.0,178234000.0,5,27
1992-12-29,000001,上证指数,759.54,768.91,769.61,754.54,1498.0,187124992.0,30,2
1992-12-30,000001,上证指数,775.07,767.52,777.43,767.07,1527.0,194586000.0,20,12
1992-12-31,000001,上证指数,765.86,780.39,784.03,765.41,1355.0,180355008.0,29,6
1993-01-04,000001,上证指数,784.13,814.04,816.64,777.16,1838.0,263004992.0,29,3
1993-01-05,000001,上证指数,813.34,858.72,859.19,817.21,3400.0,495870016.0,0,0
1993-01-06,000001,上证指数,881.0,847.44,883.42,843.16,4028.0,566275968.0,8,28
1993-01-07,000001,上证指数,855.8,868.97,868.97,849.53,2684.0,363540000.0,32,3
1993-01-08,000001,上证指数,882.57,889.47,893.86,878.33,3734.0,623601984.0,25,12
1993-01-11,000001,上证指数,913.44,977.42,977.42,901.47,6388.0,950385024.0,38,1
1993-01-12,000001,上证指数,1001.93,987.26,1028.43,982.15,6243.0,935387008.0,27,11
1993-01-13,000001,上证指数,996.41,1024.05,1024.05,973.3,3953.0,588489024.0,37,1
1993-01-14,000001,上证指数,1053.91,1086.43,1088.6,1036.03,6384.0,992732032.0,41,0
1993-01-15,000001,上证指数,1083.6,1063.76,1099.83,1054.46,4663.0,728896000.0,14,27
1993-01-18,000001,上证指数,1067.98,1055.32,1078.03,1052.8,3383.0,534251008.0,11,30
1993-01-19,000001,上证指数,1053.52,991.83,1064.08,991.83,3326.0,611132032.0,0,40
1993-01-20,000001,上证指数,990.09,1043.31,1050.11,984.74,2583.0,411584000.0,38,4
1993-01-21,000001,上证指数,1051.6,1074.26,1077.82,1046.18,3018.0,491452992.0,40,1
1993-01-22,000001,上证指数,1074.36,1100.31,1109.59,1073.64,3256.0,527932000.0,40,1
1993-01-27,000001,上证指数,1126.37,1162.44,1162.44,1113.57,4726.0,810902976.0,36,7
1993-01-28,000001,上证指数,1182.39,1150.37,1186.21,1146.9,4601.0,815769024.0,5,33
1993-01-29,000001,上证指数,1156.84,1198.48,1198.48,1140.24,5200.0,815953984.0,38,2
1993-02-01,000001,上证指数,1242.35,1278.5,1278.5,1222.18,6834.0,1296071040.0,39,1
1993-02-02,000001,上证指数,1292.4,1310.58,1325.24,1291.99,6144.0,1194551040.0,31,5
1993-02-03,000001,上证指数,1321.63,1300.56,1326.19,1265.7,5605.0,1019044992.0,13,30
1993-02-04,000001,上证指数,1323.13,1371.58,1371.58,1297.46,5569.0,1120555008.0,39,3
1993-02-05,000001,上证指数,1371.34,1332.96,1404.64,1325.85,6515.0,1397213056.0,0,0
1993-02-08,000001,上证指数,1339.59,1393.17,1393.34,1334.19,6225.0,1165095040.0,42,0
1993-02-09,000001,上证指数,1427.33,1474.92,1483.52,1426.48,7647.0,1652641024.0,40,1
1993-02-10,000001,上证指数,1500.52,1454.46,1528.51,1448.07,7887.0,1793074944.0,8,34
1993-02-11,000001,上证指数,1495.92,1397.38,1497.01,1364.67,7316.0,1400214016.0,4,38
1993-02-12,000001,上证指数,1378.2,1458.76,1458.76,1352.27,8537.0,1250749056.0,41,1
1993-02-15,000001,上证指数,1544.1,1536.82,1536.82,1499.1,7164.0,1598790016.0,0,0
1993-02-16,000001,上证指数,1555.15,1513.48,1558.95,1504.36,4937.0,1218624000.0,9,28
1993-02-17,000001,上证指数,1515.25,1504.0,1533.58,1502.88,3740.0,956164992.0,15,23
1993-02-18,000001,上证指数,1503.72,1508.22,1538.61,1497.79,4423.0,997228992.0,26,16
1993-02-19,000001,上证指数,1471.56,1499.74,1514.46,1441.07,5045.0,1482041984.0,18,24
1993-02-22,000001,上证指数,1487.84,1456.29,1527.13,1453.31,4779.0,941932992.0,12,35
1993-02-23,000001,上证指数,1420.63,1367.36,1466.07,1346.15,4714.0,992924992.0,9,38
1993-02-24,000001,上证指数,1310.04,1264.96,1346.48,1196.47,7209.0,1506184960.0,4,40
1993-02-25,000001,上证指数,1271.2,1410.36,1421.35,1261.76,5955.0,1400825984.0,38,8
1993-02-26,000001,上证指数,1436.99,1339.88,1444.05,1320.89,6502.0,1613234048.0,3,40
1993-03-01,000001,上证指数,1328.22,1199.73,1339.1,1199.73,4259.0,891107008.0,4,40
1993-03-02,000001,上证指数,1207.57,1245.11,1285.17,1186.34,3999.0,858824000.0,39,3
1993-03-03,000001,上证指数,1263.74,1231.77,1267.54,1220.03,1935.0,378384000.0,4,41
